country,date,GDP per Capita,R&D Expenditures
Albania,2008,9153.78820562203,0.15420999999999999
Albania,2007,8754.56951284933,0.08735
Algeria,2005,12322.4842607049,0.06606000000000001
Algeria,2004,11797.184848623601,0.16355
Algeria,2003,11459.8935602271,0.19630999999999998
Algeria,2002,10826.4876450259,0.36662
Algeria,2001,10382.1868362393,0.23012
Argentina,2014,18797.5479465897,0.5885199999999999
Argentina,2013,19482.190295091,0.62017
Argentina,2012,19224.8743997107,0.6359600000000001
Argentina,2011,19629.3518451916,0.56648
Argentina,2010,18712.063077343602,0.56126
Argentina,2009,17168.3789365496,0.58608
Argentina,2008,18436.8624668727,0.47041000000000005
Argentina,2007,17900.7063421587,0.45801000000000003
Argentina,2006,16592.264892395,0.45021000000000005
Argentina,2005,15518.6785097698,0.41897
Argentina,2004,14410.1505153775,0.40386
Argentina,2003,13361.4000434323,0.41003
Argentina,2002,12412.6059887095,0.38834
Argentina,2001,14085.5751760246,0.42413
Argentina,2000,14899.870045871101,0.43915
Armenia,2009,6532.96423059787,0.29109
Armenia,2008,7558.36164780203,0.22426999999999997
Armenia,2007,7010.62705596386,0.21101999999999999
Armenia,2006,6110.2261914070805,0.24023000000000003
Armenia,2005,5356.614423713279,0.25794
Armenia,2004,4673.98472583689,0.25631
Armenia,2003,4206.97511756609,0.32201
Armenia,2002,3669.4433904877706,0.25301
Armenia,2001,3224.14127527107,0.27889
Armenia,2000,2924.7473797168,0.19130999999999998
Armenia,2015,8195.93364956571,0.25069
Armenia,2014,7971.11792762162,0.24144000000000002
Armenia,2013,7727.92909156213,0.22195
Armenia,2012,7511.132482147379,0.23833000000000001
Armenia,2011,7022.10394338388,0.27
Armenia,2010,6702.848006279411,0.2414
Australia,2013,42867.167107896,2.20207
Australia,2011,41782.2849420662,2.24574
Australia,2010,41384.9235523277,2.3780799999999997
Australia,2008,41316.6000535698,2.39823
Australia,2006,39426.0204015126,2.18208
Australia,2004,38148.9191860349,1.85465
Australia,2002,36400.7274378688,1.75453
Australia,2000,35281.3953623126,1.57596
Austria,2015,44353.8752139122,3.0718099999999997
Austria,2014,44345.3096528388,3.06054
Austria,2013,44303.444636945,2.96325
Austria,2012,44551.61757411731,2.92992
Austria,2011,44452.732745799905,2.67843
Austria,2010,43336.1978527647,2.7343900000000003
Austria,2009,42618.528838760896,2.6153
Austria,2008,44417.78060376691,2.58495
Austria,2007,43878.134032345,2.4354
Austria,2006,42482.1005452241,2.37541
Austria,2005,41308.639098049796,2.38332
Austria,2004,40719.3500830979,2.1692299999999998
Austria,2003,39893.3519596778,2.18268
Austria,2002,39787.3057714365,2.0727
Austria,2001,39332.248855135294,1.9968599999999999
Austria,2000,38956.9807260522,1.8913900000000001
Azerbaijan,2015,16698.8636532538,0.22244
Azerbaijan,2014,16715.105521305803,0.20990999999999999
Azerbaijan,2013,16593.1887600482,0.21141
Azerbaijan,2012,15888.2179950886,0.21724000000000002
Azerbaijan,2011,15754.1523626148,0.21084
Azerbaijan,2010,15950.2574578784,0.21848
Azerbaijan,2009,15393.893290805501,0.24975999999999998
Azerbaijan,2008,14364.9942336723,0.16554000000000002
Azerbaijan,2007,13243.212855911299,0.17006
Azerbaijan,2006,10711.1822716451,0.17165
Azerbaijan,2005,8051.6748380624795,0.21994
Azerbaijan,2004,6435.4481294711795,0.29830999999999996
Azerbaijan,2003,5891.13710833521,0.32495999999999997
Azerbaijan,2002,5338.07631838764,0.30155
Azerbaijan,2001,4862.6190309313,0.34001
Azerbaijan,2000,4458.99842303434,0.336
Bahrain,2014,43837.3440580026,0.10116
Belarus,2015,17229.5551904045,0.51672
Belarus,2014,17944.2098463253,0.52354
Belarus,2013,17656.1193383189,0.6737
Belarus,2012,17479.9293997571,0.6675
Belarus,2011,17166.6956434719,0.70097
Belarus,2010,16235.1714534334,0.6955100000000001
Belarus,2009,15035.699645671799,0.64477
Belarus,2008,14972.269458518402,0.74028
Belarus,2007,13539.6024068277,0.9616899999999999
Belarus,2006,12410.3301926286,0.66038
Belarus,2005,11213.249431246699,0.6781699999999999
Belarus,2004,10180.002986162901,0.62749
Belarus,2003,9072.0661853019,0.61088
Belarus,2002,8416.04256596209,0.6218100000000001
Belarus,2001,7960.98605535452,0.7076600000000001
Belarus,2000,7562.88399875478,0.7224
Belgium,2015,41722.9218634283,2.45668
Belgium,2014,41384.1473316774,2.4624900000000003
Belgium,2013,40928.136605998996,2.43512
Belgium,2012,41046.481185763,2.35915
Belgium,2011,41248.725342013,2.15594
Belgium,2010,41085.9189401366,2.05137
Belgium,2009,40355.5731175835,1.98413
Belgium,2008,41619.3400813337,1.9244900000000003
Belgium,2007,41623.441739959504,1.8425900000000002
Belgium,2006,40532.2730382074,1.8123900000000002
Belgium,2005,39802.9722724017,1.7850700000000002
Belgium,2004,39201.5271563108,1.80723
Belgium,2003,37990.7133086751,1.82949
Belgium,2002,37856.8647131311,1.8911799999999999
Belgium,2001,37361.718437763,2.02007
Belgium,2000,37188.6436930907,1.9240099999999998
Bermuda,2013,50669.3147696996,0.22771
Bermuda,2012,52137.3003731125,0.26899999999999996
Bermuda,2011,54984.510394777695,0.2979
Bermuda,2010,56395.007800353895,0.20845999999999998
Bermuda,2009,57151.9191321066,0.20903000000000002
Bermuda,2008,60675.9820859495,0.19247
Bermuda,2007,60117.4599095649,0.18397
Bolivia,2009,5278.03826758065,0.15665
Bolivia,2002,4431.30610689627,0.27663000000000004
Bolivia,2001,4403.71693251038,0.29358
Bolivia,2000,4412.255625581,0.28744000000000003
Bosnia and Herzegovina,2015,10932.0487091922,0.21896999999999997
Bosnia and Herzegovina,2014,10516.6948372653,0.25777
Bosnia and Herzegovina,2013,10284.6862672289,0.32175
Bosnia and Herzegovina,2012,9929.47179575646,0.26563000000000003
Bosnia and Herzegovina,2009,9573.73887363665,0.02107
Bosnia and Herzegovina,2008,9824.105696962959,0.018430000000000002
Bosnia and Herzegovina,2007,9278.97388549683,0.02522
Bosnia and Herzegovina,2006,8763.509253724671,0.01969
Bosnia and Herzegovina,2005,8311.68843452059,0.02696
Bosnia and Herzegovina,2004,7642.8446379287,0.01611
Bosnia and Herzegovina,2003,7207.32345528631,0.01854
Botswana,2013,15568.2733737967,0.5423
Botswana,2012,14244.4943119099,0.25388
Botswana,2005,11583.219590243601,0.53286
Brazil,2014,15370.9963698253,1.16755
Brazil,2013,15430.2682759225,1.19828
Brazil,2012,15118.138451117,1.12795
Brazil,2011,14973.0984736747,1.1413200000000001
Brazil,2010,14539.0845345652,1.15869
Brazil,2009,13653.013958116202,1.11968
Brazil,2008,13806.014920354699,1.12896
Brazil,2007,13271.047044205601,1.08149
Brazil,2006,12644.9392239091,0.9878399999999999
Brazil,2005,12299.3797443019,1.00273
Brazil,2004,12058.3213738903,0.9623299999999999
Brazil,2003,11542.578820410601,0.9982
Brazil,2002,11560.037274901799,0.97667
Brazil,2001,11369.0138803598,1.0287899999999999
Brazil,2000,11370.729455121102,1.00084
Brunei Darussalam,2004,83942.2194070735,0.03701
Brunei Darussalam,2003,84970.73553118401,0.01842
Brunei Darussalam,2002,84125.4405877487,0.01592
Bulgaria,2015,17000.1672471067,0.95657
Bulgaria,2014,16302.3128852496,0.79492
Bulgaria,2013,15997.334590947099,0.6349100000000001
Bulgaria,2012,15772.086000638701,0.6047899999999999
Bulgaria,2011,15676.1441294193,0.53191
Bulgaria,2010,15283.2684107728,0.56387
Bulgaria,2009,14984.5927868509,0.49566000000000004
Bulgaria,2008,15442.137732219198,0.4458
Bulgaria,2007,14795.878526782,0.42683000000000004
Bulgaria,2006,13640.5277010349,0.44313
Bulgaria,2005,12680.9574782327,0.4434
Bulgaria,2004,11736.5517809625,0.47200000000000003
Bulgaria,2003,10931.6655247109,0.47379
Bulgaria,2002,10321.3476356398,0.46593999999999997
Bulgaria,2001,9526.40570122381,0.44861
Bulgaria,2000,8958.10255483821,0.49885
Burkina Faso,2009,1392.20019360498,0.20015
Burkina Faso,2008,1393.69699328809,0.18674000000000002
Burkina Faso,2007,1338.83837475586,0.1108
Burkina Faso,2005,1266.36153727954,0.17065999999999998
Burkina Faso,2004,1200.41706167989,0.2416
Burkina Faso,2003,1183.09487974235,0.27166999999999997
Burkina Faso,2002,1129.74053824911,0.33931
Burkina Faso,2001,1114.20225286606,0.19075
Burundi,2011,771.509423734821,0.12128
Burundi,2010,763.831930213843,0.1378
Burundi,2009,760.061723427025,0.14436
Burundi,2008,759.339932485036,0.15425999999999998
Burundi,2007,747.676474687463,0.2003
Cabo Verde,2011,5991.7784903417505,0.07261000000000001
Cambodia,2015,3290.95245385442,0.11827
Cambodia,2002,1525.4380127541199,0.04974
Canada,2014,43079.1425247165,1.61548
Canada,2013,42339.3788754169,1.6916400000000003
Canada,2012,41794.538917684506,1.79709
Canada,2011,41565.2712210369,1.79853
Canada,2010,40699.3551293841,1.84066
Canada,2009,39924.195901306404,1.91904
Canada,2008,41611.2508139689,1.8637
Canada,2007,41647.387809212596,1.91287
Canada,2006,41203.3504026759,1.9516099999999998
Canada,2005,40471.2605251176,1.97345
Canada,2004,39604.3548611707,2.0059400000000003
Canada,2003,38805.6711138179,1.97528
Canada,2002,38500.317077012405,1.9778200000000001
Canada,2001,37712.1282353891,2.02921
Canada,2000,37431.9169780243,1.86873
Chile,2015,22536.6176878913,0.38444
Chile,2014,22226.452473561898,0.37655
Chile,2013,21998.3071454447,0.39119
Chile,2012,21330.2399109073,0.36486
Chile,2011,20437.704525923,0.35436
Chile,2010,19442.0503154635,0.33098
Chile,2009,18547.4615343093,0.35307
Chile,2008,19031.6164297818,0.37518
Chile,2007,18572.5683881681,0.3106
China,2015,13569.8915267324,2.0655799999999997
China,2014,12758.647789259,2.02106
China,2013,11951.2479591608,1.99102
China,2012,11145.751575493501,1.9071099999999999
China,2011,10384.3665989406,1.7764799999999998
China,2010,9525.81848339164,1.71007
China,2009,8651.72590128034,1.6624900000000002
China,2008,7947.78795240087,1.44251
China,2007,7285.27441480908,1.37416
China,2006,6411.0425444815,1.3712799999999998
China,2005,5719.455365995389,1.31015
China,2004,5164.64109457187,1.2137799999999999
China,2003,4718.32634605353,1.12382
China,2002,4314.7913425632205,1.05541
China,2001,3980.36449828146,0.9391700000000001
China,2000,3700.7436478684203,0.89566
Colombia,2015,12985.383134526599,0.24176999999999998
Colombia,2014,12715.967391439799,0.25053000000000003
Colombia,2013,12296.2955351848,0.27318000000000003
Colombia,2012,11840.2404334565,0.21866999999999998
Colombia,2011,11496.477705438101,0.20294
Colombia,2010,10900.505282161601,0.18933
Colombia,2009,10599.9626049907,0.18955999999999998
Colombia,2008,10547.2603938218,0.19289
Colombia,2007,10306.9474882958,0.17704
Colombia,2006,9760.13492630678,0.14857
Colombia,2005,9263.73017273061,0.14995
Colombia,2004,8963.595329347421,0.15342
Colombia,2003,8625.24656969163,0.15621
Colombia,2002,8415.7591194705,0.13962
Colombia,2001,8327.07075920399,0.13174
Colombia,2000,8308.22294990052,0.1297
"Congo, Dem. Rep.",2009,588.393410590813,0.07981
"Congo, Dem. Rep.",2008,591.350894930251,0.08536
"Congo, Dem. Rep.",2007,575.332013426892,0.13913
"Congo, Dem. Rep.",2006,559.390893518448,0.06114
"Congo, Dem. Rep.",2005,548.508795945046,0.05799
"Congo, Dem. Rep.",2004,533.5363627549659,0.268
Costa Rica,2014,14392.042244228,0.5769
Costa Rica,2013,14035.2879800483,0.55704
Costa Rica,2012,13878.047402645901,0.55538
Costa Rica,2011,13397.230542238602,0.46718000000000004
Costa Rica,2010,12999.992193144199,0.48485
Costa Rica,2009,12543.9779041253,0.52091
Costa Rica,2008,12834.936163935601,0.38855
Costa Rica,2007,12433.2015695093,0.35885
Costa Rica,2006,11656.2142927348,0.42741999999999997
Costa Rica,2004,10768.7413593648,0.37473
Costa Rica,2003,10473.9163443814,0.36325
Costa Rica,2000,9878.288690759491,0.41286999999999996
Croatia,2015,20759.0481463138,0.85439
Croatia,2014,20136.2186593413,0.79104
Croatia,2013,20153.4681736144,0.81455
Croatia,2012,20313.5370341477,0.75217
Croatia,2011,20704.4371932848,0.75143
Croatia,2010,20118.2108286706,0.74479
Croatia,2009,20414.1928479761,0.84416
Croatia,2008,22014.714682430298,0.88333
Croatia,2007,21564.5120242025,0.79301
Croatia,2006,20489.85593493,0.74119
Croatia,2005,19545.361263237,0.85619
Croatia,2004,18776.7371047218,1.0302799999999999
Croatia,2003,18036.1271816318,0.95216
Croatia,2002,17086.4766914874,0.9462299999999999
Croatia,2001,16234.7259306183,0.9177200000000001
Croatia,2000,15745.3204570369,1.0455
Cyprus,2015,30549.1009696787,0.45585
Cyprus,2014,29786.174393936803,0.47868999999999995
Cyprus,2013,29879.5672096594,0.46268000000000004
Cyprus,2012,31690.7027653422,0.42801999999999996
Cyprus,2011,33192.3798467826,0.45047
Cyprus,2010,33941.138015835495,0.44663
Cyprus,2009,34387.348365287995,0.44442
Cyprus,2008,35960.3527189252,0.38600999999999996
Cyprus,2007,35502.955970751296,0.39826
Cyprus,2006,34599.024510008996,0.37724
Cyprus,2005,33662.852895003,0.36196999999999996
Cyprus,2004,32924.933503185,0.33368000000000003
Cyprus,2003,31909.9326343317,0.3177
Cyprus,2002,31519.724060679502,0.27491
Cyprus,2001,30834.9098059246,0.23314000000000001
Cyprus,2000,30085.7741218715,0.2225
Czech Republic,2015,30605.420521147098,1.94865
Czech Republic,2014,29119.616611907404,1.97458
Czech Republic,2013,28379.7461179156,1.8988599999999998
Czech Republic,2012,28527.1387345992,1.78227
Czech Republic,2011,28797.417961169103,1.55716
Czech Republic,2010,28352.949396440297,1.3411
Czech Republic,2009,27803.5871622193,1.29782
Czech Republic,2008,29373.1092319296,1.2406
Czech Republic,2007,28844.0671946539,1.30572
Czech Republic,2006,27473.6271233445,1.23271
Czech Republic,2005,25781.2047057911,1.17011
Czech Republic,2004,24233.5969865534,1.1465
Czech Republic,2003,23107.2038753806,1.1516600000000001
Czech Republic,2002,22297.224746109903,1.1068200000000001
Czech Republic,2001,21892.48252523,1.10691
Czech Republic,2000,21193.901714058302,1.1176
Denmark,2015,45458.697148830994,3.0138700000000003
Denmark,2014,45057.0741699595,2.97589
Denmark,2013,44564.4521554649,3.01688
Denmark,2012,44336.812461229696,3.00504
Denmark,2011,44403.394145925704,2.9717700000000002
Denmark,2010,43998.43667162849,2.93477
Denmark,2009,43382.6254590015,3.0768400000000002
Denmark,2008,45865.795957793605,2.77572
Denmark,2007,46373.5166625592,2.5137400000000003
Denmark,2006,46159.9137391637,2.40624
Denmark,2005,44567.9313092661,2.38733
Denmark,2004,43670.4452995124,2.41276
Denmark,2003,42645.5831253435,2.5051799999999997
Denmark,2002,42595.5872217462,2.44191
Denmark,2001,42533.5392582329,2.32725
Ecuador,2014,10901.4185562194,0.44148000000000004
Ecuador,2013,10665.4625828373,0.3799
Ecuador,2012,10322.1789023463,0.33236
Ecuador,2011,9926.90344109607,0.33991
Ecuador,2010,9352.34423681593,0.40297
Ecuador,2009,9183.552557828922,0.39463000000000004
Ecuador,2008,9285.8644065728,0.22779000000000002
Ecuador,2007,8879.63685410588,0.13194
Ecuador,2006,8837.38068581679,0.12863
Ecuador,2003,7808.19220073005,0.05735
Ecuador,2002,7727.71734878832,0.05534
Ecuador,2001,7550.25727509423,0.0515
"Egypt, Arab Rep.",2015,10095.610167712099,0.7226899999999999
"Egypt, Arab Rep.",2014,9879.79935855302,0.64558
"Egypt, Arab Rep.",2013,9814.21213021382,0.64603
"Egypt, Arab Rep.",2012,9822.42018054691,0.51349
"Egypt, Arab Rep.",2011,9823.82328675711,0.5319699999999999
"Egypt, Arab Rep.",2010,9857.46828190066,0.43223
"Egypt, Arab Rep.",2009,9561.847568568659,0.43404
"Egypt, Arab Rep.",2008,9305.414954716121,0.27009
"Egypt, Arab Rep.",2007,8838.52479551261,0.25503000000000003
"Egypt, Arab Rep.",2006,8398.87453511458,0.2589
"Egypt, Arab Rep.",2005,8001.51654058756,0.24119000000000002
"Egypt, Arab Rep.",2004,7800.348918619691,0.2701
"Egypt, Arab Rep.",2000,7388.356411123309,0.19253
El Salvador,2015,7845.1575752544495,0.1302
El Salvador,2014,7707.069459003559,0.08456
El Salvador,2013,7635.721425039441,0.057679999999999995
El Salvador,2012,7532.86122217618,0.030510000000000002
El Salvador,2011,7428.030148893771,0.03112
El Salvador,2010,7299.87131216445,0.06723
El Salvador,2009,7233.6380365962905,0.07744
El Salvador,2008,7500.56927528317,0.11245
El Salvador,2007,7438.8803724574,0.08935
Estonia,2015,27549.581369737796,1.49502
Estonia,2014,27113.6859213723,1.4512200000000002
Estonia,2013,26282.9088374806,1.7260099999999998
Estonia,2012,25691.9996357991,2.12265
Estonia,2011,24543.0674715452,2.30655
Estonia,2010,22740.9720038708,1.58162
Estonia,2009,22187.9264018728,1.39541
Estonia,2008,25968.972807271097,1.25952
Estonia,2007,27383.4695578858,1.06884
Estonia,2006,25298.646049925,1.11666
Estonia,2005,22807.182746954702,0.92364
Estonia,2004,20733.538079236998,0.85193
Estonia,2003,19389.4423083658,0.76777
Estonia,2002,17937.8319791363,0.71649
Estonia,2001,16803.5186789525,0.6994600000000001
Estonia,2000,15703.0274678557,0.60009
Ethiopia,2013,1325.75513657038,0.60468
Ethiopia,2010,1073.82629506882,0.24129
Ethiopia,2007,856.994839947625,0.1712
Ethiopia,2005,732.3804984716401,0.17965
Finland,2015,38941.7636030551,2.9047400000000003
Finland,2014,39017.5372069548,3.17663
Finland,2013,39428.3120606313,3.2926599999999997
Finland,2012,39912.9413580065,3.41594
Finland,2011,40683.527582170296,3.63639
Finland,2010,39848.1344978775,3.7279699999999996
Finland,2009,38867.7994464569,3.7494300000000003
Finland,2008,42574.6411365042,3.5418
Finland,2007,42467.2609961997,3.3383300000000005
Finland,2006,40546.080726104905,3.33017
Finland,2005,39115.7647931549,3.33762
Finland,2004,38188.2510919027,3.32495
Finland,2003,36852.4439237464,3.2927800000000005
Finland,2002,36218.2401573648,3.26376
Finland,2001,35706.1533300355,3.20765
Finland,2000,34887.1787990067,3.25192
France,2015,37765.7508688631,2.23135
France,2014,37531.4282697726,2.2391900000000002
France,2013,37366.9307216323,2.23406
France,2012,37344.5376697004,2.22579
France,2011,37457.2848600019,2.18988
France,2010,36872.2280897097,2.1734400000000003
France,2009,36340.508687855,2.20799
France,2008,37634.9296395514,2.0533200000000003
France,2007,37772.0777505611,2.01554
France,2006,37129.6812135362,2.04889
France,2005,36522.0765589883,2.04676
France,2004,36216.1681701552,2.0872900000000003
France,2003,35494.7817219654,2.10787
France,2002,35456.6763421496,2.1715299999999997
France,2001,35320.4246114363,2.13554
France,2000,34896.387306251,2.07742
Gabon,2009,14822.2342756909,0.5789300000000001
Gabon,2008,15287.983706192701,0.51125
Gabon,2007,16312.4043316918,0.41644
"Gambia, The",2011,1524.75602386833,0.13221
"Gambia, The",2009,1593.00323375703,0.017480000000000002
"Gambia, The",2008,1544.5168243248902,0.020390000000000002
Georgia,2015,9025.133142656121,0.32045999999999997
Georgia,2014,8749.15618927352,0.1849
Georgia,2013,8254.01076569103,0.08367000000000001
Georgia,2005,4902.09293431362,0.17658
Georgia,2004,4414.77666096774,0.2442
Georgia,2003,4116.19608418348,0.2176
Georgia,2002,3658.70749688075,0.18574000000000002
Georgia,2001,3445.5794417115803,0.23848000000000003
Georgia,2000,3263.85926179743,0.2153
Germany,2015,43937.9471317278,2.8774900000000003
Germany,2014,43560.6192440775,2.89227
Germany,2013,42914.4761126655,2.8173
Germany,2012,42822.099403579705,2.86632
Germany,2011,42692.5197566424,2.79885
Germany,2010,40428.7210307617,2.71373
Germany,2009,38784.452482490604,2.72675
Germany,2008,40989.4431148599,2.5988900000000004
Germany,2007,40473.527449889596,2.44948
Germany,2006,39143.1662435764,2.45938
Germany,2005,37703.9329399406,2.4234400000000003
Germany,2004,37418.0924996579,2.42145
Germany,2003,36977.3460076486,2.45669
Germany,2002,37262.3512875562,2.41465
Germany,2001,37325.0525470646,2.38541
Germany,2000,36764.5629268974,2.38769
Ghana,2010,3059.4136985984,0.37655
Ghana,2007,2675.43674965951,0.23156999999999997
Greece,2015,24170.3018369872,0.95673
Greece,2014,24081.6305378246,0.8363700000000001
Greece,2013,23746.0845699961,0.80976
Greece,2012,24364.269063174503,0.70031
Greece,2011,26141.3195918975,0.67206
Greece,2010,28726.0792836873,0.59846
Greece,2009,30430.419418438,0.62434
Greece,2008,31881.712347542798,0.66181
Greece,2007,32073.960396013397,0.5757899999999999
Greece,2006,31136.446958946402,0.56083
Greece,2005,29559.2813870956,0.5796600000000001
Greece,2004,29469.526600524503,0.52653
Greece,2003,28119.4073558205,0.54625
Greece,2001,25731.209271904398,0.5602
