country,date,GDP per Capita,R&D Expenditures
Nicaragua,2013,4618.72719135384,0.1038
Nicaragua,2012,4453.25351444377,0.10534
Nicaragua,2011,4231.49751775883,0.08351
Nicaragua,2002,3484.76269046057,0.03493
Nigeria,2007,4551.6054338964595,0.21939
Norway,2015,64008.2868303461,1.93301
Norway,2014,63419.314778542,1.7155099999999999
Norway,2013,62896.290059205996,1.65304
Norway,2012,63003.4108977463,1.61763
Norway,2011,62145.026154912804,1.62869
Norway,2010,62350.4107068751,1.65093
Norway,2009,62698.285355183,1.72364
Norway,2008,64586.1779018675,1.55275
Norway,2007,65083.2586976308,1.56469
Norway,2006,63854.1135353232,1.4529
Norway,2005,62864.7964675944,1.48238
Norway,2004,61675.6007816359,1.5467799999999998
Norway,2003,59678.4475323707,1.67996
Norway,2002,59482.3659600334,1.63077
Norway,2001,58956.3941539921,1.5669
Oman,2015,40138.9517247553,0.24647
Oman,2014,40282.6876772356,0.21264
Oman,2013,41924.4997670512,0.16923
Oman,2012,43029.5713599867,0.20836999999999997
Oman,2011,42121.2621268512,0.13645
Pakistan,2015,4695.69987892337,0.24554
Pakistan,2013,4464.09028934546,0.29266
Pakistan,2011,4309.763713071121,0.32875
Pakistan,2009,4304.46917151952,0.44805
Pakistan,2007,4288.331463000421,0.63249
Pakistan,2005,4013.4270332502897,0.43688
Pakistan,2002,3523.1909675717206,0.2199
Pakistan,2001,3486.71866488672,0.1667
Pakistan,2000,3494.9116318431898,0.12815
Panama,2013,19057.446945750202,0.06309
Panama,2012,18183.8850728397,0.07624
Panama,2011,16939.8831653498,0.17461
Panama,2010,15419.341616565,0.14714000000000002
Panama,2009,14838.548812423998,0.13469
Panama,2008,14867.268424409,0.19558
Panama,2007,13936.017710236101,0.18466
Panama,2006,12671.7663091892,0.23536999999999997
Panama,2005,11877.810013365,0.23183
Panama,2004,11287.428396179599,0.22646
Panama,2003,10695.2483490475,0.32109
Panama,2002,10458.8589930657,0.3422
Panama,2001,10428.088369675,0.36074
Panama,2000,10571.5703139327,0.36264
Paraguay,2015,8639.28684970737,0.12930999999999998
Paraguay,2014,8501.54353959203,0.10315999999999999
Paraguay,2012,7312.4098302436205,0.08803
Paraguay,2011,7504.65364401771,0.05682
Paraguay,2008,6892.40935423393,0.05475
Paraguay,2005,6119.75120915547,0.07482
Paraguay,2004,6088.304300790649,0.07266
Paraguay,2003,5950.84841989156,0.07167000000000001
Paraguay,2002,5807.245893171329,0.08514
Paraguay,2001,5918.0565421110205,0.07418
Peru,2015,11767.5217406878,0.11729
Peru,2014,11545.3876412251,0.10787000000000001
Peru,2013,11430.2557839627,0.08167
Peru,2012,10943.9192691962,0.055310000000000005
Peru,2011,10449.0932552031,0.08283
Peru,2004,7234.490541620891,0.15573
Peru,2003,6978.57006145194,0.10830999999999999
Peru,2002,6784.22222700922,0.10597000000000001
Peru,2001,6516.69315631403,0.11068
Peru,2000,6563.267934906429,0.1124
Philippines,2013,6306.74606638475,0.13839
Philippines,2011,5707.20484246942,0.11724000000000001
Philippines,2009,5284.865122665739,0.1139
Philippines,2007,5181.0034100741905,0.10967
Philippines,2005,4778.97122024301,0.11139
Philippines,2003,4441.674976061679,0.12989
Philippines,2002,4318.7371954213795,0.13738
Poland,2015,25299.9743484897,1.00337
Poland,2014,24347.0736576846,0.94001
Poland,2013,23555.496214953397,0.8689
Poland,2012,23218.1112952256,0.88055
Poland,2011,22850.6388460286,0.74438
Poland,2010,21770.6444359772,0.71836
Poland,2009,20952.8016743906,0.66204
Poland,2008,20391.9002245226,0.59738
Poland,2007,19563.2976317127,0.56076
Poland,2006,18267.5880180759,0.55073
Poland,2005,17193.5237317708,0.56308
Poland,2004,16605.8184287535,0.55255
Poland,2003,15785.4208615325,0.53879
Poland,2002,15232.130146219399,0.55758
Poland,2001,14920.4597322179,0.6228199999999999
Poland,2000,14732.481997551398,0.64205
Portugal,2015,26607.8331233896,1.27885
Portugal,2014,26023.6976953306,1.2903200000000001
Portugal,2013,25654.614310715202,1.32851
Portugal,2012,25805.8498346706,1.38103
Portugal,2011,26780.2149060404,1.45821
Portugal,2010,27238.4606724422,1.53198
Portugal,2009,26743.1979904258,1.5837700000000001
Portugal,2008,27590.3747959133,1.44418
Portugal,2007,27575.2364597729,1.1272799999999998
Portugal,2006,26957.636370297798,0.9559799999999999
Portugal,2005,26593.285703727797,0.75542
Portugal,2004,26439.933182764198,0.73049
Portugal,2003,26031.6492838373,0.69834
Portugal,2002,26375.964355484703,0.71958
Portugal,2001,26318.477851597203,0.76355
Portugal,2000,25999.490687324,0.7239
Puerto Rico,2015,35291.8035605986,0.43078
Puerto Rico,2013,34913.6227379677,0.43625
Puerto Rico,2009,33892.8380041531,0.45131000000000004
Qatar,2012,125302.08000142,0.47865
Romania,2015,20545.077142088998,0.48765
Romania,2014,19667.0588821069,0.38258000000000003
Romania,2013,19008.7617215183,0.38694
Romania,2012,18292.2973326074,0.48281
Romania,2011,18095.0619155216,0.49323999999999996
Romania,2010,17818.0657093956,0.45196000000000003
Romania,2009,17855.1142839411,0.46123000000000003
Romania,2008,19053.458367312098,0.56884
Romania,2007,17277.1170521346,0.52089
Romania,2006,15930.350731576498,0.45124
Romania,2005,14655.6622204583,0.40815999999999997
Romania,2004,13982.115941656799,0.38268
Romania,2003,12830.2464433155,0.38295
Romania,2002,12071.193378399099,0.37542
Romania,2001,11268.0638083776,0.38927
Romania,2000,10523.4464808532,0.36445
Russian Federation,2015,24516.549950283,1.13202
Russian Federation,2014,25284.5862019953,1.08797
Russian Federation,2013,25551.089973647402,1.05605
Russian Federation,2012,25156.420940376298,1.04614
Russian Federation,2011,24310.0439655517,1.02249
Russian Federation,2010,23107.785221282204,1.1304
Russian Federation,2009,22121.8524916712,1.25215
Russian Federation,2008,24005.996684608,1.04376
Russian Federation,2007,22798.9708291645,1.11771
Russian Federation,2006,20970.1899029963,1.0736299999999999
Russian Federation,2005,19325.9357374613,1.06845
Russian Federation,2004,18098.3670811204,1.1531799999999999
Russian Federation,2003,16818.7426277675,1.28684
Russian Federation,2002,15604.1494910601,1.25004
Russian Federation,2001,14829.0829751786,1.17741
Russian Federation,2000,14050.8513351824,1.04921
Saudi Arabia,2013,49537.5857290988,0.81806
Saudi Arabia,2012,49658.6526994629,0.88
Saudi Arabia,2011,48524.63248754731,0.9004
Saudi Arabia,2010,45421.2284797446,0.88434
Saudi Arabia,2009,44481.471757093896,0.07334
Saudi Arabia,2008,46678.5535324512,0.049
Saudi Arabia,2007,45130.139560103606,0.04518
Saudi Arabia,2006,45527.2678008895,0.04249
Saudi Arabia,2005,45538.4979692735,0.04233
Saudi Arabia,2004,44390.9576260442,0.05316
Saudi Arabia,2003,42344.410918326204,0.06266000000000001
Senegal,2010,2183.9950514176603,0.5413
Senegal,2008,2166.24105005464,0.36861
Serbia,2015,13277.8001173574,0.8661
Serbia,2014,13112.9089581967,0.76942
Serbia,2013,13294.9603016578,0.72617
Serbia,2012,12898.7049144274,0.9079799999999999
Serbia,2011,12967.918642956001,0.72387
Serbia,2010,12688.124289874098,0.74359
Serbia,2009,12563.7870873229,0.8661399999999999
Serbia,2008,12915.965650617,0.71082
Serbia,2007,12206.039061776899,0.61887
Serbia,2006,11480.584739021599,0.46568999999999994
Serbia,2005,10900.912413629001,0.41717
Serbia,2004,10297.6765743678,0.30474
Serbia,2003,9421.37156537607,0.52145
Serbia,2002,9003.79519253155,0.67816
Serbia,2001,8397.9238280117,0.32113
Serbia,2000,7984.836247265391,0.89833
Seychelles,2005,17812.279948313102,0.30209
Seychelles,2004,16416.5608678926,0.34658
Seychelles,2003,16835.7729500781,0.41183000000000003
Seychelles,2002,17687.641116965602,0.40707
Seychelles,2001,18018.2413480849,0.42525
Singapore,2014,80305.4498844556,2.19754
Singapore,2013,78548.9873103606,2.0121900000000004
Singapore,2012,76028.93737470651,2.00685
Singapore,2011,75013.1866592974,2.15275
Singapore,2010,72105.4139202794,2.01523
Singapore,2009,63688.0828936033,2.15815
Singapore,2008,66036.5992820815,2.62062
Singapore,2007,68422.7924287189,2.33915
Singapore,2006,65376.6827761848,2.13179
Singapore,2005,61964.725862281906,2.16142
Singapore,2004,59018.479260683,2.1046099999999996
Singapore,2003,54552.6568438757,2.02631
Singapore,2002,51471.242980648,2.06343
Singapore,2001,49843.8724449958,2.0204299999999997
Singapore,2000,51698.9597715232,1.82395
Slovak Republic,2015,28308.8797698535,1.17845
Slovak Republic,2014,27285.284673711,0.8817200000000001
Slovak Republic,2013,26580.7178548938,0.82362
Slovak Republic,2012,26218.471604361603,0.80495
Slovak Republic,2011,25835.004757205097,0.6632600000000001
Slovak Republic,2010,25159.0775487579,0.6161399999999999
Slovak Republic,2009,23973.8413853129,0.47326
Slovak Republic,2008,25382.1684009197,0.46203999999999995
Slovak Republic,2007,24049.9833717541,0.44823999999999997
Slovak Republic,2006,21712.1783648146,0.47563
Slovak Republic,2005,20020.8375943888,0.49401000000000006
Slovak Republic,2004,18756.5539505275,0.50149
Slovak Republic,2003,17815.829837356,0.56247
Slovak Republic,2002,16888.943192239098,0.56389
Slovak Republic,2001,16152.2710836105,0.62565
Slovak Republic,2000,15605.1961129724,0.63927
Slovenia,2015,29037.7416756681,2.2117400000000003
Slovenia,2014,28417.656441512,2.38461
Slovenia,2013,27622.685548292204,2.60323
Slovenia,2012,27976.9163065514,2.57845
Slovenia,2011,28804.701519426602,2.42358
Slovenia,2010,28678.3726303687,2.05763
Slovenia,2009,28451.5455225073,1.8162900000000002
Slovenia,2008,31137.776367171402,1.62564
Slovenia,2007,30190.723646843,1.42382
Slovenia,2006,28389.338200668903,1.53291
Slovenia,2005,26955.4759051744,1.41229
Slovenia,2004,25962.908508660097,1.36806
Slovenia,2003,24896.119087735,1.24528
Slovenia,2002,24222.7057674997,1.43874
Slovenia,2001,23356.705518802202,1.46773
Slovenia,2000,22723.3270446698,1.3563
South Africa,2013,12340.2143221535,0.72283
South Africa,2012,12215.2405527557,0.7345
South Africa,2011,12118.737856465901,0.7354
South Africa,2010,11887.8013418852,0.7365
South Africa,2009,11676.0413098972,0.83485
South Africa,2008,11989.8563294705,0.88781
South Africa,2007,11741.3495027811,0.88266
South Africa,2006,11261.956262600901,0.89786
South Africa,2005,10783.1916101722,0.8627600000000001
South Africa,2004,10364.3597519917,0.8114899999999999
South Africa,2003,10037.4183732262,0.7580899999999999
South Africa,2001,9661.16235738766,0.71315
Spain,2015,32291.1551993266,1.21961
Spain,2014,31195.405242203502,1.2327700000000001
Spain,2013,30678.9172969914,1.26328
Spain,2012,31109.1874649142,1.28765
Spain,2011,32068.2709273108,1.32564
Spain,2010,32507.0939660629,1.3507799999999999
Spain,2009,32652.5121822546,1.35016
Spain,2008,34163.9463911854,1.3126200000000001
Spain,2007,34329.6470032958,1.2354
Spain,2006,33700.8521141386,1.16982
Spain,2005,32901.9877322306,1.0952600000000001
Spain,2004,32261.444492578397,1.0390000000000001
Spain,2003,31815.4213391699,1.0227899999999999
Spain,2002,31395.276018392597,0.96042
Spain,2001,30950.5732327814,0.88959
Spain,2000,29967.1314474464,0.8852899999999999
Sri Lanka,2013,10238.7088125126,0.10082999999999999
Sri Lanka,2010,8529.57026066714,0.13694
Sri Lanka,2008,7723.238163143779,0.11445999999999999
Sri Lanka,2006,6921.24498557397,0.17412
Sri Lanka,2004,6143.59195864135,0.18218
Sri Lanka,2000,5541.9089663467,0.14365
St. Vincent and the Grenadines,2002,8150.90974466758,0.12028
St. Vincent and the Grenadines,2001,7677.37151563375,0.04306
Sudan,2005,2712.89040420772,0.29844
Sudan,2004,2593.43288263893,0.29586
Sudan,2003,2566.53408525189,0.33981999999999996
Sudan,2002,2449.97833236488,0.39509
Sudan,2001,2367.773088547,0.44686000000000003
Sudan,2000,2286.65869110256,0.47276999999999997
Sweden,2015,45679.2779973863,3.26285
Sweden,2014,44167.631866989104,3.14335
Sweden,2013,43475.8013408384,3.30597
Sweden,2012,43308.2144684442,3.2856199999999998
Sweden,2011,43755.0604392612,3.24615
Sweden,2010,42942.5625032962,3.21611
Sweden,2009,40862.9701317373,3.44809
Sweden,2008,43466.141842149904,3.4927699999999997
Sweden,2007,44051.4676089092,3.2537
Sweden,2006,42918.010253542,3.49928
Sweden,2005,41227.308712458,3.38392
Sweden,2004,40257.9235316632,3.38544
Sweden,2003,38742.6802606045,3.61093
Sweden,2001,37330.7049744333,3.9108699999999996
Switzerland,2012,56149.6708620093,2.96635
Switzerland,2008,56755.8381307405,2.73032
Switzerland,2004,51505.0923669791,2.6789400000000003
Switzerland,2000,50775.9763390062,2.32571
Tajikistan,2015,2640.58951957932,0.1089
Tajikistan,2014,2546.50048351137,0.11467999999999999
Tajikistan,2013,2440.5869507123803,0.1177
Tajikistan,2012,2324.36928688114,0.11432
Tajikistan,2011,2211.7538219254398,0.12147999999999999
Tajikistan,2010,2106.3387558020604,0.08914
Tajikistan,2009,2022.4609825831199,0.08577
Tajikistan,2008,1991.89316190828,0.06982999999999999
Tajikistan,2007,1886.6656302649103,0.06777999999999999
Tajikistan,2006,1788.11093580258,0.10732
Tajikistan,2005,1706.82115882794,0.0957
Tajikistan,2004,1633.32459521405,0.06697
Tajikistan,2003,1511.41463627328,0.0689
Tajikistan,2002,1388.9172181587,0.07067999999999999
Tajikistan,2001,1277.42144066165,0.08953
Tanzania,2013,2316.4430595867602,0.52889
Tanzania,2010,2090.5832246757395,0.38056
Tanzania,2007,1942.4886163320498,0.33957
Thailand,2015,15236.7064646295,0.6272
Thailand,2014,14853.4645255668,0.48465
Thailand,2013,14777.9782878173,0.44216000000000005
Thailand,2011,13535.1332681194,0.36168
Thailand,2009,12605.373118766001,0.23476
Thailand,2008,12757.1578402025,0.20324
Thailand,2007,12607.081108633001,0.20072
Thailand,2006,12024.671826424099,0.23273000000000002
Thailand,2005,11525.377393981498,0.21900999999999998
Thailand,2004,11134.141346241999,0.23843000000000003
Thailand,2003,10547.8982172169,0.24524
Thailand,2002,9914.4303535827,0.23054000000000002
Thailand,2001,9417.998254333499,0.25206999999999996
Thailand,2000,9189.06078089889,0.2447
Togo,2014,1315.3402595533,0.27121999999999996
Togo,2012,1259.33447441608,0.2241
Togo,2010,1208.2812098328,0.25373
Trinidad and Tobago,2014,31595.5600105422,0.0861
Trinidad and Tobago,2013,31925.77727218,0.05856
Trinidad and Tobago,2012,31254.788733625097,0.04395
Trinidad and Tobago,2011,31012.716418712796,0.04025
Trinidad and Tobago,2010,31260.907047176297,0.0478
Trinidad and Tobago,2009,30403.810016077,0.05679
Trinidad and Tobago,2008,31951.0205997441,0.03077
Trinidad and Tobago,2007,31047.5348427206,0.0592
Trinidad and Tobago,2006,29777.5670461916,0.0723
Trinidad and Tobago,2005,26429.345276788797,0.11395
Trinidad and Tobago,2004,25007.6683952055,0.11441
Trinidad and Tobago,2003,23283.022925538502,0.11500999999999999
Trinidad and Tobago,2002,20443.8786283071,0.13178
Trinidad and Tobago,2001,19021.8496291069,0.10417
Trinidad and Tobago,2000,18323.9582610106,0.10800000000000001
Tunisia,2015,10749.8591674414,0.63168
Tunisia,2014,10751.446074974301,0.65463
Tunisia,2013,10579.0429428039,0.67065
Tunisia,2012,10404.223293694,0.68205
Tunisia,2011,10120.6771726065,0.70863
Tunisia,2010,10436.3655998628,0.69026
Tunisia,2009,10195.576513237,0.70644
Tunisia,2008,10003.2994929286,0.6394
Tunisia,2007,9698.42363931683,0.66551
Tunisia,2006,9179.489145825592,0.6772600000000001
Tunisia,2005,8802.943118243891,0.71195
Tunisia,2004,8578.44165495614,0.73095
Tunisia,2003,8138.211054162859,0.6504300000000001
Tunisia,2002,7832.080844683829,0.54302
Turkey,2014,22401.880431139398,1.0056100000000001
Turkey,2013,21650.7567664874,0.94314
Turkey,2012,20282.0283759489,0.9198799999999999
Turkey,2011,19660.8894895655,0.85801
Turkey,2010,17959.2591065745,0.84251
Turkey,2009,16783.4414679524,0.8486299999999999
Turkey,2008,17836.8051929596,0.72482
Turkey,2007,17901.4779322987,0.7225600000000001
Turkey,2006,17250.7717300974,0.5804600000000001
Turkey,2005,16309.6832526955,0.5909800000000001
Turkey,2004,15161.6202534548,0.5183399999999999
Turkey,2003,14020.9361088652,0.48288000000000003
Turkey,2002,13468.499046953899,0.52665
Turkey,2001,12842.35786008,0.5382899999999999
Turkey,2000,13862.050434205301,0.47811000000000003
Uganda,2010,1515.8665813571,0.47505
Uganda,2009,1485.0270852019,0.35397
Uganda,2008,1439.11054752444,0.32628
Uganda,2007,1370.27459538521,0.38797
Uganda,2006,1308.42164438395,0.30049000000000003
Uganda,2005,1222.70321588202,0.21448000000000003
Uganda,2004,1190.57444090593,0.25992
Uganda,2003,1154.20071130339,0.25701999999999997
Uganda,2002,1122.2496260017501,0.36894
Ukraine,2015,7464.939833592941,0.61742
Ukraine,2014,8243.47351509088,0.64908
Ukraine,2013,8338.91505034601,0.75926
Ukraine,2012,8322.17303436674,0.7541800000000001
Ukraine,2011,8281.867126123521,0.7378
Ukraine,2010,7824.49845171438,0.83295
Ukraine,2009,7479.3421696163405,0.8567600000000001
Ukraine,2008,8739.68607684231,0.84649
Ukraine,2007,8497.05949643502,0.85288
Ukraine,2006,7828.081178858721,0.94934
Ukraine,2005,7246.35102662269,1.0320200000000002
Ukraine,2004,7004.327676089069,1.08187
Ukraine,2003,6201.063280369879,1.11322
Ukraine,2002,5622.43984863069,0.99736
Ukraine,2001,5291.68022509355,1.02424
Ukraine,2000,4797.380276997321,0.96252
United Arab Emirates,2015,65975.3755468552,0.86559
United Arab Emirates,2014,64126.8920822393,0.69384
United Arab Emirates,2011,58404.0155885493,0.48918999999999996
United Kingdom,2015,38839.1669568199,1.70304
United Kingdom,2014,38251.7924802929,1.6813
United Kingdom,2013,37398.7972183927,1.6594900000000001
United Kingdom,2012,36892.8503113158,1.6075
United Kingdom,2011,36607.9810897257,1.6797400000000002
United Kingdom,2010,36366.9831782522,1.6791099999999999
United Kingdom,2009,36042.424228706004,1.70155
United Kingdom,2008,37903.3819323998,1.64367
United Kingdom,2007,38384.2519713226,1.63378
United Kingdom,2006,37793.6185013342,1.58925
United Kingdom,2005,37159.798956229504,1.5711
United Kingdom,2004,36292.1820341162,1.55755
United Kingdom,2003,35656.1779984626,1.60469
United Kingdom,2002,34669.518238311204,1.6434
United Kingdom,2001,33981.3775929392,1.63268
United Kingdom,2000,33266.116428660804,1.6405599999999998
United States,2015,53029.2933612438,2.79385
United States,2014,51931.6121706486,2.75493
United States,2013,51008.4599710083,2.74019
United States,2012,50519.5266059597,2.6980299999999997
United States,2011,49790.6654782305,2.77285
United States,2010,49372.6192042539,2.73395
United States,2009,48557.8676445276,2.82226
United States,2008,50383.8405601926,2.77033
United States,2007,51011.4250263085,2.6228700000000003
United States,2006,50598.9483595843,2.54193
United States,2005,49762.23790136191,2.5047900000000003
United States,2004,48597.337362224804,2.48488
United States,2003,47260.041936800895,2.55523
United States,2002,46366.5779744928,2.54446
United States,2001,45977.549991371394,2.64375
United States,2000,45986.0527103166,2.61663
Uruguay,2014,19827.5649843219,0.33592
Uruguay,2013,19270.576091808998,0.32068
Uruguay,2012,18477.3791210225,0.32798
Uruguay,2011,17904.7458216669,0.34883000000000003
Uruguay,2010,17082.4046549884,0.34119
Uruguay,2009,15900.829252842199,0.41223999999999994
Uruguay,2008,15307.857950630501,0.37982
Uruguay,2007,14330.294716411201,0.42508
Uruguay,2006,13485.5548638694,0.36566
Uruguay,2002,11400.224327149199,0.23836999999999997
Uruguay,2000,12874.7647589213,0.20936999999999997
Uzbekistan,2015,5700.23602764231,0.21354
Uzbekistan,2014,5370.86580208835,0.19759000000000002
Uzbekistan,2013,5067.36026505121,0.19639
Uzbekistan,2012,4765.86010917962,0.20215999999999998
Uzbekistan,2011,4469.99748445762,0.1949
Uzbekistan,2010,4239.70220839215,0.19519
Uzbekistan,2009,4019.4357928445293,0.20305
Uzbekistan,2008,3781.52895693245,0.19339
Uzbekistan,2007,3525.43555804099,0.21713000000000002
Uzbekistan,2006,3253.2210588740004,0.22421
Uzbekistan,2005,3069.1151659297498,0.23776
Uzbekistan,2004,2901.8955291394605,0.26955
Uzbekistan,2003,2725.69229267033,0.26836
Uzbekistan,2002,2646.4450725076,0.29357
Uzbekistan,2001,2575.99240380072,0.34512
Uzbekistan,2000,2503.65734625083,0.36014
Vietnam,2013,5024.43890182073,0.37404
Vietnam,2011,4632.765965236579,0.19043
Vietnam,2002,2833.7709634295097,0.17803
Zambia,2008,2881.81182531237,0.27819
Zambia,2005,2482.58201771245,0.02493
Zambia,2004,2378.3004390172896,0.02223
Zambia,2003,2282.29919076599,0.00847
Zambia,2002,2191.96181380669,0.0054399999999999995
